"","File","Date","interval","tempC","I","K.instant","GPP.instant","ER.instant"
"839","Yallakool_example.csv","2011-12-06",119,22.86,5.439485721,0.00956909139090949,0.000180142803080265,0.0420183026472307
"840","Yallakool_example.csv","2011-12-06",120,22.83,1.112622079,0.00956225743097831,3.68473915293603e-05,0.0419310228894029
"841","Yallakool_example.csv","2011-12-06",121,22.8,0,0.00955542835165767,0,0.0418439244277163
"842","Yallakool_example.csv","2011-12-06",122,22.76,0,0.00954633049860023,0,0.0417280745109111
"843","Yallakool_example.csv","2011-12-06",123,22.74,0,0.00954178482090818,0,0.0416702698872066
"844","Yallakool_example.csv","2011-12-06",124,22.71,0,0.00953497036251562,0,0.0415837130575577
"845","Yallakool_example.csv","2011-12-06",125,22.69,0,0.00953043009418135,0,0.0415261084133535
"846","Yallakool_example.csv","2011-12-06",126,22.66,0,0.00952362374499627,0,0.0414398510336521
"847","Yallakool_example.csv","2011-12-06",127,22.64,0,0.00951908887958265,0,0.0413824456771039
"848","Yallakool_example.csv","2011-12-06",128,22.62,0,0.0095145561735366,0,0.041325119842438
"849","Yallakool_example.csv","2011-12-06",129,22.58,0,0.00950549723543482,0,0.0412107062982691
"850","Yallakool_example.csv","2011-12-06",130,22.54,0,0.009496446922471,0,0.0410966095217017
"851","Yallakool_example.csv","2011-12-06",131,22.51,0,0.00948966484305452,0,0.0410112442903474
"852","Yallakool_example.csv","2011-12-06",132,22.46,0,0.00947837213911657,0,0.0408693627657628
"853","Yallakool_example.csv","2011-12-06",133,22.46,0,0.00947837213911657,0,0.0408693627657628
"854","Yallakool_example.csv","2011-12-06",134,22.42,0,0.0094693476523252,0,0.0407562110396509
"855","Yallakool_example.csv","2011-12-06",135,22.37,0,0.00945807912585016,0,0.04061521182203
"856","Yallakool_example.csv","2011-12-06",136,22.35,0,0.00945357547082813,0,0.0405589488129272
"857","Yallakool_example.csv","2011-12-06",137,22.3,0,0.00944232571325368,0,0.0404186320390106
"858","Yallakool_example.csv","2011-12-06",138,22.26,0,0.00943333554675374,0,0.0403067282149038
"859","Yallakool_example.csv","2011-12-06",139,22.23,0,0.0094265985396012,0,0.0402230037125848
"860","Yallakool_example.csv","2011-12-06",140,22.22,0,0.00942435393991337,0,0.0401951342099378
"861","Yallakool_example.csv","2011-12-06",141,22.16,0,0.00941089756118902,0,0.0400283222376523
"862","Yallakool_example.csv","2011-12-06",142,22.14,0,0.00940641637262003,0,0.0399728722287173
"863","Yallakool_example.csv","2011-12-06",143,22.12,0,0.00940193731785932,0,0.0399174990329816
"864","Yallakool_example.csv","2011-12-06",144,22.07,0,0.009390749009702,0,0.0397794014034557
