"Date","Time","I","tempC","DO.meas","atmo.pressure","salinity"
"2-Dec-11","17:51:54",650.1421684,23.44,8.136,0.985816,0.2
"2-Dec-11","18:01:54",573.9893683,23.4,8.012,0.985816,0.2
"2-Dec-11","18:11:54",495.7349487,23.37,7.99,0.985816,0.2
"2-Dec-11","18:21:54",387.5633576,23.31,7.804,0.985816,0.2
"2-Dec-11","18:31:54",220.4227964,23.27,7.942,0.985816,0.2
"2-Dec-11","18:41:54",87.52627024,23.23,7.76,0.985816,0.2
"2-Dec-11","18:51:54",75.1638027,23.18,7.807,0.985816,0.2
"2-Dec-11","19:01:54",56.9909754,23.14,7.985,0.985816,0.2
"2-Dec-11","19:11:54",40.67251823,23.12,7.892,0.985816,0.2
"2-Dec-11","19:21:54",23.85956237,23.09,7.852,0.985816,0.2
"2-Dec-11","19:31:54",10.26084807,23.07,7.857,0.985816,0.2
"2-Dec-11","19:41:54",2.966992212,23.05,7.792,0.985816,0.2
"2-Dec-11","19:51:54",0.370874026,23.03,7.668,0.985816,0.2
"2-Dec-11","20:01:54",0.123624675,23,7.752,0.985816,0.2
"2-Dec-11","20:11:54",0,22.96,7.617,0.985816,0.2
"2-Dec-11","20:21:54",0,22.93,7.497,0.985816,0.2
"2-Dec-11","20:31:54",0,22.89,7.407,0.985816,0.2
"2-Dec-11","20:41:54",0,22.88,7.74,0.985816,0.2
"2-Dec-11","20:51:54",0,22.84,7.533,0.985816,0.2
"2-Dec-11","21:01:54",0,22.81,7.512,0.985816,0.2
"2-Dec-11","21:11:54",0,22.79,7.619,0.985816,0.2
"2-Dec-11","21:21:54",0,22.76,7.621,0.985816,0.2
"2-Dec-11","21:31:54",0,22.74,7.595,0.985816,0.2
"2-Dec-11","21:41:54",0,22.73,7.659,0.985816,0.2
"2-Dec-11","21:51:54",0,22.7,7.501,0.985816,0.2
"2-Dec-11","22:01:54",0,22.66,7.511,0.985816,0.2
"2-Dec-11","22:11:54",0,22.62,7.437,0.985816,0.2
"2-Dec-11","22:21:54",0,22.57,7.299,0.985816,0.2
"2-Dec-11","22:31:54",0,22.55,7.346,0.985816,0.2
"2-Dec-11","22:41:54",0,22.5,7.351,0.985816,0.2
"2-Dec-11","22:51:54",0,22.48,7.365,0.985816,0.2
"2-Dec-11","23:01:54",0,22.44,7.281,0.985816,0.2
"2-Dec-11","23:11:54",0,22.42,7.224,0.985816,0.2
"2-Dec-11","23:21:54",0,22.38,7.265,0.985816,0.2
"2-Dec-11","23:31:54",0,22.36,7.285,0.985816,0.2
"2-Dec-11","23:41:54",0,22.34,7.267,0.985816,0.2
"2-Dec-11","23:51:54",0,22.31,7.022,0.985816,0.2
"3-Dec-11","0:01:54",0,22.29,7.116,0.985816,0.2
